502237,start,0,4
1144538,press,rul,1,
1144538,select,congrats,1,
1147897,proposed,congrats,0.9930895566940308,
1149008,press,congrats,1,
1149008,select,congrats,1,
1151426,proposed,rul,0.9968720078468323,
1152596,press,rul,1,
1152596,select,encour,1,
1156980,proposed,mvc_grasshopper_wheat-1_67_237,0.9811617732048035,grasshopper,wheat-1
1159050,autoexe,mv_grasshopper_67_237,1,grasshopper,wheat-1
1162988,proposed,congrats,0.9952161312103271,
1163772,press,congrats,1,
1163773,select,congrats,1,
1165995,proposed,congrats,0.9996808767318726,
1168077,autoexe,congrats,1,
1170506,proposed,congrats,0.9976670742034912,
1171463,press,congrats,1,
1171463,select,congrats,1,
1173987,proposed,congrats,0.9981677532196045,
1175138,press,congrats,1,
1175138,select,congrats,1,
1178116,proposed,encour,0.9926726222038269,
1180153,autoexe,encour,1,
1182614,proposed,mvc_dragonfly_butterfly_750_237,0.9852138161659241,dragonfly,butterfly
1184649,autoexe,mv_dragonfly_750_237,1,dragonfly,butterfly
1189640,proposed,rul,0.9882336854934692,
1191141,press,rul,1,
1191142,select,congrats,1,
1193691,proposed,congrats,0.9995231628417969,
1195760,autoexe,congrats,1,
1198140,proposed,congrats,0.9979241490364075,
1199070,press,congrats,1,
1199071,select,encour,1,
1202148,proposed,rul,0.991943895816803,
1204166,autoexe,rul,1,
1208183,proposed,encour,0.9926209449768066,
1210186,autoexe,encour,1,
1212620,endround
