245743,start,0,4
378337,proposed,mvc_grasshopper_wheat-1_648_41,0.9741173982620239,grasshopper,wheat-1
379663,press,mv_grasshopper_648_41,1,grasshopper,wheat-1
379666,select,congrats,1,
384278,select,att_grasshopper,1,grasshopper
386479,proposed,mvc_grasshopper_wheat-1_648_41,0.9906758666038513,grasshopper,wheat-1
387736,cancel,mv_grasshopper_605_124,-1,grasshopper,wheat-1
388692,select,congrats,1,
389957,proposed,mvc_grasshopper_wheat-1_598_116,0.9842291474342346,grasshopper,wheat-1
391183,press,mv_grasshopper_598_116,1,grasshopper,wheat-1
391184,select,congrats,1,
393468,proposed,congrats,0.9723476767539978,
394436,cancel,congrats,-1,
396458,proposed,encour,0.9512225389480591,
398459,autoexe,encour,1,
400494,proposed,rul,0.9737454056739807,
401548,press,rul,1,
401549,select,congrats,1,
403143,endround
510228,start,2,4
512304,proposed,mvc_fly_apple-1_673_125,0.955475389957428,fly,apple-1
513584,press,mv_fly_673_125,1,fly,apple-1
513584,select,congrats,1,
515800,proposed,congrats,0.9877166152000427,
516551,press,congrats,1,
522396,select,mv_mouse_636_69,1,mouse,apple-1
526403,proposed,rul,0.9657959938049316,
528111,cancel,rul,-1,
529051,select,congrats,1,
530530,proposed,congrats,0.9720273613929749,
531448,proposed,congrats,0.9958928227424622,
531533,press,congrats,1,
531533,select,congrats,1,
533970,proposed,congrats,0.9938434362411499,
534985,press,congrats,1,
534986,select,congrats,1,
537408,select,encour,1,
539002,proposed,congrats,0.9860992431640625,
539460,proposed,mvc_grasshopper_wheat-1_898_431,0.9759788513183594,grasshopper,wheat-1
541465,autoexe,mv_grasshopper_898_431,1,grasshopper,wheat-1
545465,proposed,congrats,0.977680504322052,
547494,autoexe,congrats,1,
549500,proposed,congrats,0.9758588075637817,
550285,press,congrats,1,
550286,select,congrats,1,
552538,proposed,congrats,0.992429256439209,
554040,cancel,congrats,-1,
556107,select,encour,1,
558565,proposed,congrats,0.9559846520423889,
559451,press,congrats,1,
559452,select,rul,1,
562557,proposed,congrats,0.9827689528465271,
563880,cancel,congrats,-1,
566133,proposed,att_mouse,0.9908221364021301,mouse
566448,press,att_mouse,1,mouse
566448,select,congrats,1,
568569,proposed,congrats,0.9943455457687378,
569980,cancel,congrats,-1,
571145,select,congrats,1,
572573,proposed,att_grasshopper,0.9775952100753784,grasshopper
574301,cancel,att_grasshopper,-1,grasshopper
576584,proposed,att_grasshopper,0.9916638135910034,grasshopper
577848,cancel,att_grasshopper,-1,grasshopper
579671,select,encour,1,
582126,proposed,att_grasshopper,0.9597846269607544,grasshopper
583388,cancel,att_grasshopper,-1,grasshopper
594185,select,mv_butterfly_193_321,1,butterfly,flower-1
598715,proposed,congrats,0.9711048603057861,
600750,autoexe,congrats,1,
603239,proposed,encour,0.972058117389679,
605247,autoexe,encour,1,
607377,select,congrats,1,
608735,proposed,att_grasshopper,0.9840129613876343,grasshopper
610182,cancel,att_grasshopper,-1,grasshopper
611600,endround
648289,start,3,4
650847,proposed,congrats,0.9924595355987549,
652863,autoexe,congrats,1,
656915,select,mv_mouse_662_623,1,mouse,wheat-1
660379,proposed,rul,0.9860409498214722,
661514,press,rul,1,
661514,select,congrats,1,
663972,proposed,congrats,0.9988895058631897,
664564,press,congrats,1,
664565,select,congrats,1,
666941,proposed,mvc_fly_apple-1_160_205,0.9847424030303955,fly,apple-1
667401,press,mv_fly_160_205,1,fly,apple-1
667401,select,rul,1,
670450,proposed,encour,0.9952402710914612,
672482,autoexe,encour,1,
674575,select,congrats,1,
675978,proposed,mvc_fly_apple-1_160_205,0.9731730818748474,fly,apple-1
677468,cancel,mv_fly_160_205,-1,fly,apple-1
679528,proposed,congrats,0.988513708114624,
680391,press,congrats,1,
680392,select,congrats,1,
682524,proposed,congrats,0.9876996874809265,
684587,autoexe,congrats,1,
687063,proposed,congrats,0.992429256439209,
687718,press,congrats,1,
687718,select,congrats,1,
690160,proposed,att_grasshopper,0.9770334362983704,grasshopper
690426,press,att_grasshopper,1,grasshopper
693076,select,mv_grasshopper_985_547,1,grasshopper
696610,proposed,congrats,0.9707132577896118,
698748,autoexe,congrats,1,
701171,proposed,congrats,0.986894428730011,
703198,autoexe,congrats,1,
705679,proposed,congrats,0.9745898842811584,
707647,press,congrats,1,
707648,select,congrats,1,
710078,proposed,congrats,0.988767683506012,
710160,press,congrats,1,
710160,select,congrats,1,
712303,proposed,congrats,0.993160605430603,
714462,autoexe,congrats,1,
716818,proposed,congrats,0.9930572509765625,
717032,press,congrats,1,
717032,select,congrats,1,
720692,select,att_wolf,1,wolf
722786,proposed,congrats,0.9890055656433105,
724811,autoexe,congrats,1,
727861,proposed,encour,0.9636545181274414,
728061,press,encour,1,
731129,select,att_fly,1,fly
733413,proposed,congrats,0.9789155721664429,
735499,autoexe,congrats,1,
737936,proposed,encour,0.9980630278587341,
739951,autoexe,encour,1,
742366,proposed,rul,0.9963811635971069,
744406,autoexe,rul,1,
747935,proposed,congrats,0.9749988913536072,
749937,autoexe,congrats,1,
750160,cancel,congrats,-1,
752383,proposed,congrats,0.9707363843917847,
754068,cancel,congrats,-1,
756194,select,congrats,1,
757949,proposed,encour,0.9899744391441345,
758414,proposed,congrats,0.9851248860359192,
759962,autoexe,congrats,1,
762423,proposed,encour,0.9937772154808044,
764441,autoexe,encour,1,
770201,select,mv_fly_296_88,1,fly,apple-1
771103,endround
